order_date,store_id,canonical_product_id,canonical_product_name,canonical_category,canonical_subcategory,canonical_brand,product_system,product_reconciliation_status,product_reconciled_flag,order_count,order_line_count,units_sold,net_sales,average_discount_pct,discounted_order_line_count,average_net_unit_price
2026-07-28,S008,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,migrated,matched_exact,True,1,1,2,220.38,10.0,1,110.19
2026-07-28,S008,P1030,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch,migrated,matched_exact,True,1,1,3,308.55,20.0,1,102.85
2026-07-28,S008,P1044,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile,migrated,matched_exact,True,2,2,5,891.3,10.0,1,178.26
2026-07-28,S008,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,migrated,matched_exact,True,1,1,1,326.37,5.0,1,326.37
2026-07-28,S008,P1064,PeakNomad XL Cooler 263,patio,cooler,TrailForge,migrated,matched_exact,True,1,1,1,524.54,20.0,1,524.54
2026-07-28,S008,P1066,RidgeRover Trail Tumbler 265,hydration,insulated tumbler,Highland Ember,migrated,matched_exact,True,1,1,1,95.93,5.0,1,95.93
2026-07-29,S001,NEW:NP5059,BoulderRambler Rechargeable Flashlight 258 Pro,preparedness,flashlight,Creekline,migrated,review_ambiguous,False,1,1,3,326.73,0.0,0,108.91
2026-07-29,S001,NEW:NP5063,MoonRambler Ultralight Camp Chair 262 Pro,camping,camp chair,Switchback Supply,migrated,review_ambiguous,False,1,1,1,73.36,5.0,1,73.36
2026-07-29,S001,NEW:NP5067,CreekRambler Alpine Jacket 266 Pro,apparel,waterproof outerwear,Creekline,migrated,review_ambiguous,False,1,1,1,247.56,0.0,0,247.56
2026-07-29,S001,NEW:NP5069,BoulderNomad Patio Heater,patio,patio heater,Summit Finch,migrated,review_ambiguous,False,1,1,1,177.0,20.0,1,177.0
2026-07-29,S001,NEW:NP5071,MoonScout Trail Shoes,footwear,trail shoes,Highland Ember,migrated,review_ambiguous,False,1,1,1,187.04,15.0,1,187.04
2026-07-29,S001,NEW:NP5072,SummitRover Cooler,patio,cooler,Moss and Mile,migrated,review_ambiguous,False,1,1,3,2385.69,0.0,0,795.23
2026-07-29,S001,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,1,375.39,15.0,1,375.39
2026-07-29,S001,P1006,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch,migrated,matched_exact,True,1,1,3,149.52,10.0,1,49.84
2026-07-29,S001,P1012,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile,migrated,matched_exact,True,1,1,2,240.1,0.0,0,120.05
2026-07-29,S001,P1023,HearthRambler Expedition Flashlight 222,emergency,flashlight,Switchback Supply,migrated,matched_exact,True,1,1,2,260.72,10.0,1,130.36
2026-07-29,S001,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,migrated,matched_exact,True,3,3,6,494.86,6.67,2,82.48
2026-07-29,S001,P1028,CloudNomad Compact Cooler 227,patio,cooler,Moss & Mile,migrated,matched_exact,True,1,1,2,1069.4,15.0,1,534.7
2026-07-29,S001,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,migrated,matched_exact,True,1,1,2,244.86,0.0,0,122.43
2026-07-29,S001,P1030,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch,migrated,matched_exact,True,2,2,5,584.95,10.0,2,116.99
2026-07-29,S001,P1048,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge,migrated,matched_exact,True,1,1,1,72.7,0.0,0,72.7
2026-07-29,S001,P1062,SwitchbackRover Wide Trail Shoes 261,footwear,trail shoes,Summit Finch,migrated,matched_exact,True,1,1,4,587.84,10.0,1,146.96
2026-07-29,S002,NEW:NP5067,CreekRambler Alpine Jacket 266 Pro,apparel,waterproof outerwear,Creekline,migrated,review_ambiguous,False,1,1,1,210.43,15.0,1,210.43
2026-07-29,S002,NEW:NP5074,SwitchbackRover Insulated Tumbler,drinkware,insulated tumbler,Summit Finch,migrated,review_duplicate_candidate,False,1,1,1,163.7,0.0,0,163.7
2026-07-29,S002,P1011,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline,migrated,matched_exact,True,1,1,1,132.66,0.0,0,132.66
2026-07-29,S002,P1022,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch,migrated,matched_exact,True,1,1,1,329.38,15.0,1,329.38
2026-07-29,S002,P1023,HearthRambler Expedition Flashlight 222,emergency,flashlight,Switchback Supply,migrated,matched_exact,True,1,1,3,369.33,15.0,1,123.11
2026-07-29,S002,P1026,VistaRover Mid Trail Shoes 225,footwear,trail shoes,Highland Ember,migrated,matched_exact,True,1,1,3,386.1,0.0,0,128.7
2026-07-29,S002,P1036,StormNomad 32oz Tumbler 235,hydration,insulated tumbler,Moss & Mile,migrated,matched_exact,True,1,1,1,156.45,0.0,0,156.45
2026-07-29,S002,P1038,TrailRover Wide Trail Shoes 237,footwear,trail shoes,Summit Finch,migrated,matched_exact,True,1,1,4,792.72,0.0,0,198.18
2026-07-29,S002,P1042,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember,migrated,matched_exact,True,1,1,4,449.44,0.0,0,112.36
2026-07-29,S002,P1048,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge,migrated,matched_exact,True,1,1,1,72.7,0.0,0,72.7
2026-07-29,S002,P1049,SummitRunner Lightweight Jacket 248,outerwear,rain shell,Rocky Top Outfitters,migrated,matched_exact,True,1,1,1,189.92,15.0,1,189.92
2026-07-29,S002,P1053,EmberRunner Storm Kit Battery Pack 252,emergency,battery pack,Blue Ridge Works,migrated,matched_exact,True,1,1,1,111.73,0.0,0,111.73
2026-07-29,S002,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,migrated,matched_exact,True,1,1,2,558.96,0.0,0,279.48
2026-07-29,S002,P1062,SwitchbackRover Wide Trail Shoes 261,footwear,trail shoes,Summit Finch,migrated,matched_exact,True,1,1,1,163.29,0.0,0,163.29
2026-07-29,S003,NEW:NP5057,PineRunner 4P Tent 256 Pro,camping,tent,RTO House Brand,migrated,review_low_confidence,False,1,1,1,379.63,5.0,1,379.63
2026-07-29,S003,NEW:NP5065,SummitRunner Mini Battery Pack 264 Pro,preparedness,power storage,RTO House Brand,migrated,review_ambiguous,False,1,1,2,193.8,10.0,1,96.9
2026-07-29,S003,NEW:NP5070,FieldPacer Insulated Tumbler,drinkware,insulated tumbler,TrailForge,migrated,review_ambiguous,False,1,1,2,286.42,0.0,0,143.21
2026-07-29,S003,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,3,1324.89,0.0,0,441.63
2026-07-29,S003,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,migrated,matched_exact,True,1,1,3,473.01,10.0,1,157.67
2026-07-29,S003,P1009,PineRunner 4P Tent 208,camping,tent,Rocky Top Outfitters,migrated,matched_exact,True,1,1,1,106.85,10.0,1,106.85
2026-07-29,S003,P1012,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile,migrated,matched_exact,True,2,2,3,336.15,5.0,1,112.05
2026-07-29,S003,P1020,StormNomad Approach Trail Shoes 219,footwear,trail shoes,Moss & Mile,migrated,matched_exact,True,2,2,3,611.8,2.5,1,203.93
2026-07-29,S003,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,migrated,matched_exact,True,1,1,1,88.37,0.0,0,88.37
2026-07-29,S003,P1027,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,1,93.13,0.0,0,93.13
2026-07-29,S003,P1030,SwitchbackRover 20oz Tumbler 229,hydration,insulated tumbler,Summit Finch,migrated,matched_exact,True,3,3,3,379.25,1.67,1,126.42
2026-07-29,S003,P1031,MoonRambler Stormproof Jacket 230,outerwear,rain shell,Switchback Supply,migrated,matched_exact,True,1,1,2,274.46,20.0,1,137.23
2026-07-29,S003,P1032,PeakNomad Waterproof Trail Shoes 231,footwear,trail shoes,TrailForge,migrated,matched_exact,True,1,1,1,200.43,0.0,0,200.43
2026-07-29,S003,P1035,CreekRambler Rechargeable Flashlight 234,emergency,flashlight,Creekline,migrated,matched_exact,True,1,1,1,144.26,0.0,0,144.26
2026-07-29,S003,P1048,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge,migrated,matched_exact,True,1,1,3,196.29,10.0,1,65.43
2026-07-29,S003,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,migrated,matched_exact,True,1,1,1,237.56,15.0,1,237.56
2026-07-29,S003,P1056,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge,migrated,matched_exact,True,1,1,1,148.79,0.0,0,148.79
2026-07-29,S003,P1066,RidgeRover Trail Tumbler 265,hydration,insulated tumbler,Highland Ember,migrated,matched_exact,True,1,1,1,80.78,20.0,1,80.78
2026-07-29,S004,NEW:NP5057,PineRunner 4P Tent 256 Pro,camping,tent,RTO House Brand,migrated,review_low_confidence,False,1,1,2,719.3,10.0,1,359.65
2026-07-29,S004,NEW:NP5063,MoonRambler Ultralight Camp Chair 262 Pro,camping,camp chair,Switchback Supply,migrated,review_ambiguous,False,1,1,2,131.28,15.0,1,65.64
2026-07-29,S004,NEW:NP5067,CreekRambler Alpine Jacket 266 Pro,apparel,waterproof outerwear,Creekline,migrated,review_ambiguous,False,1,1,2,420.86,15.0,1,210.43
2026-07-29,S004,NEW:NP5069,BoulderNomad Patio Heater,patio,patio heater,Summit Finch,migrated,review_ambiguous,False,1,1,1,210.19,5.0,1,210.19
2026-07-29,S004,NEW:NP5071,MoonScout Trail Shoes,footwear,trail shoes,Highland Ember,migrated,review_ambiguous,False,2,2,3,594.15,10.0,2,198.05
2026-07-29,S004,NEW:NP5075,MoonRambler Rain Shell,apparel,waterproof outerwear,Switchback Supply,migrated,review_duplicate_candidate,False,1,1,2,549.54,0.0,0,274.77
2026-07-29,S004,P1002,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,migrated,matched_exact,True,1,1,1,174.73,15.0,1,174.73
2026-07-29,S004,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,1,419.55,5.0,1,419.55
2026-07-29,S004,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,migrated,matched_exact,True,1,1,1,140.15,20.0,1,140.15
2026-07-29,S004,P1010,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember,migrated,matched_exact,True,1,1,1,527.8,5.0,1,527.8
2026-07-29,S004,P1011,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline,migrated,matched_exact,True,1,1,2,265.32,0.0,0,132.66
2026-07-29,S004,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,migrated,matched_exact,True,1,1,4,2594.68,0.0,0,648.67
2026-07-29,S004,P1021,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works,migrated,matched_exact,True,1,1,3,221.1,0.0,0,73.7
2026-07-29,S004,P1025,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters,migrated,matched_exact,True,2,2,3,364.11,0.0,0,121.37
2026-07-29,S004,P1026,VistaRover Mid Trail Shoes 225,footwear,trail shoes,Highland Ember,migrated,matched_exact,True,1,1,2,218.78,15.0,1,109.39
2026-07-29,S004,P1028,CloudNomad Compact Cooler 227,patio,cooler,Moss & Mile,migrated,matched_exact,True,1,1,1,503.25,20.0,1,503.25
2026-07-29,S004,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,migrated,matched_exact,True,2,2,6,734.58,0.0,0,122.43
2026-07-29,S004,P1032,PeakNomad Waterproof Trail Shoes 231,footwear,trail shoes,TrailForge,migrated,matched_exact,True,3,3,5,972.09,3.33,2,194.42
2026-07-29,S004,P1034,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember,migrated,matched_exact,True,1,1,1,168.67,0.0,0,168.67
2026-07-29,S004,P1035,CreekRambler Rechargeable Flashlight 234,emergency,flashlight,Creekline,migrated,matched_exact,True,1,1,1,122.62,15.0,1,122.62
2026-07-29,S004,P1037,EmberRunner Packable Jacket 236,outerwear,rain shell,Blue Ridge Works,migrated,matched_exact,True,1,1,1,84.91,5.0,1,84.91
2026-07-29,S004,P1051,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,3,1158.36,10.0,1,386.12
2026-07-29,S004,P1060,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile,migrated,matched_exact,True,1,1,2,283.3,15.0,1,141.65
2026-07-29,S004,P1068,StormNomad Approach Trail Shoes 267,footwear,trail shoes,Moss & Mile,migrated,matched_exact,True,1,1,2,146.72,15.0,1,73.36
2026-07-29,S005,NEW:NP5071,MoonScout Trail Shoes,footwear,trail shoes,Highland Ember,migrated,review_ambiguous,False,1,1,1,209.05,5.0,1,209.05
2026-07-29,S005,P1004,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile,migrated,matched_exact,True,1,1,3,277.86,15.0,1,92.62
2026-07-29,S005,P1008,CanyonNomad Waterproof Trail Shoes 207,footwear,trail shoes,TrailForge,migrated,matched_exact,True,1,1,1,148.91,15.0,1,148.91
2026-07-29,S005,P1009,PineRunner 4P Tent 208,camping,tent,Rocky Top Outfitters,migrated,matched_exact,True,1,1,1,112.78,5.0,1,112.78
2026-07-29,S005,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,migrated,matched_exact,True,1,1,1,201.48,5.0,1,201.48
2026-07-29,S005,P1027,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,2,186.26,0.0,0,93.13
2026-07-29,S005,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,migrated,matched_exact,True,1,1,1,122.43,0.0,0,122.43
2026-07-29,S005,P1041,PineRunner Mini Battery Pack 240,emergency,battery pack,Rocky Top Outfitters,migrated,matched_exact,True,1,1,2,101.72,5.0,1,50.86
2026-07-29,S005,P1047,MoonRambler Expedition Flashlight 246,emergency,flashlight,Switchback Supply,migrated,matched_exact,True,1,1,1,58.07,0.0,0,58.07
2026-07-29,S005,P1068,StormNomad Approach Trail Shoes 267,footwear,trail shoes,Moss & Mile,migrated,matched_exact,True,1,1,1,77.68,10.0,1,77.68
2026-07-29,S006,NEW:NP5057,PineRunner 4P Tent 256 Pro,camping,tent,RTO House Brand,migrated,review_low_confidence,False,1,1,1,379.63,5.0,1,379.63
2026-07-29,S006,P1011,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline,migrated,matched_exact,True,2,2,4,444.42,12.5,2,111.1
2026-07-29,S006,P1012,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile,migrated,matched_exact,True,1,1,4,456.2,5.0,1,114.05
2026-07-29,S006,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,migrated,matched_exact,True,1,1,2,1232.48,5.0,1,616.24
2026-07-29,S006,P1019,CreekRambler Alpine Jacket 218,outerwear,rain shell,Creekline,migrated,matched_exact,True,1,1,2,305.88,15.0,1,152.94
2026-07-29,S006,P1021,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works,migrated,matched_exact,True,1,1,3,210.06,5.0,1,70.02
2026-07-29,S006,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,migrated,matched_exact,True,1,1,2,176.74,0.0,0,88.37
2026-07-29,S006,P1026,VistaRover Mid Trail Shoes 225,footwear,trail shoes,Highland Ember,migrated,matched_exact,True,1,1,2,205.92,20.0,1,102.96
2026-07-29,S006,P1034,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember,migrated,matched_exact,True,1,1,2,337.34,0.0,0,168.67
2026-07-29,S006,P1044,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile,migrated,matched_exact,True,1,1,1,155.01,20.0,1,155.01
2026-07-29,S006,P1053,EmberRunner Storm Kit Battery Pack 252,emergency,battery pack,Blue Ridge Works,migrated,matched_exact,True,1,1,1,111.73,0.0,0,111.73
2026-07-29,S006,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,migrated,matched_exact,True,1,1,3,670.74,20.0,1,223.58
2026-07-29,S006,P1058,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember,migrated,matched_exact,True,1,1,1,287.12,0.0,0,287.12
2026-07-29,S007,NEW:NP5065,SummitRunner Mini Battery Pack 264 Pro,preparedness,power storage,RTO House Brand,migrated,review_ambiguous,False,1,1,3,290.7,10.0,1,96.9
2026-07-29,S007,NEW:NP5071,MoonScout Trail Shoes,footwear,trail shoes,Highland Ember,migrated,review_ambiguous,False,1,1,1,176.04,20.0,1,176.04
2026-07-29,S007,P1004,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile,migrated,matched_exact,True,2,2,6,533.92,17.5,2,88.99
2026-07-29,S007,P1009,PineRunner 4P Tent 208,camping,tent,Rocky Top Outfitters,migrated,matched_exact,True,1,1,3,338.34,5.0,1,112.78
2026-07-29,S007,P1011,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline,migrated,matched_exact,True,1,1,4,424.52,20.0,1,106.13
2026-07-29,S007,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,migrated,matched_exact,True,1,1,4,848.32,0.0,0,212.08
2026-07-29,S007,P1018,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember,migrated,matched_exact,True,1,1,2,285.32,5.0,1,142.66
2026-07-29,S007,P1023,HearthRambler Expedition Flashlight 222,emergency,flashlight,Switchback Supply,migrated,matched_exact,True,1,1,2,231.74,20.0,1,115.87
2026-07-29,S007,P1027,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,1,93.13,0.0,0,93.13
2026-07-29,S007,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,migrated,matched_exact,True,1,1,1,110.19,10.0,1,110.19
2026-07-29,S007,P1033,SummitRunner 4P Tent 232,camping,tent,Rocky Top Outfitters,migrated,matched_exact,True,1,1,2,356.44,5.0,1,178.22
2026-07-29,S007,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,migrated,matched_exact,True,1,1,1,343.55,0.0,0,343.55
2026-07-29,S007,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,migrated,matched_exact,True,1,1,1,279.48,0.0,0,279.48
2026-07-29,S007,P1060,CloudNomad 32oz Tumbler 259,hydration,insulated tumbler,Moss & Mile,migrated,matched_exact,True,1,1,1,166.65,0.0,0,166.65
2026-07-29,S008,NEW:NP5069,BoulderNomad Patio Heater,patio,patio heater,Summit Finch,migrated,review_ambiguous,False,1,1,2,442.5,0.0,0,221.25
2026-07-29,S008,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,4,1589.88,10.0,1,397.47
2026-07-29,S008,P1015,MoonRambler Ultralight Camp Chair 214,camping,camp chair,Switchback Supply,migrated,matched_exact,True,1,1,2,305.18,20.0,1,152.59
2026-07-29,S008,P1017,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters,migrated,matched_exact,True,1,1,3,180.36,5.0,1,60.12
2026-07-29,S008,P1021,EmberRunner Basecamp Tent 220,camping,tent,Blue Ridge Works,migrated,matched_exact,True,1,1,3,210.06,5.0,1,70.02
2026-07-29,S008,P1028,CloudNomad Compact Cooler 227,patio,cooler,Moss & Mile,migrated,matched_exact,True,1,1,3,1887.18,0.0,0,629.06
2026-07-29,S008,P1047,MoonRambler Expedition Flashlight 246,emergency,flashlight,Switchback Supply,migrated,matched_exact,True,1,1,4,232.28,0.0,0,58.07
2026-07-29,S008,P1051,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline,migrated,matched_exact,True,2,2,3,1201.26,10.0,1,400.42
2026-07-29,S008,P1053,EmberRunner Storm Kit Battery Pack 252,emergency,battery pack,Blue Ridge Works,migrated,matched_exact,True,1,1,1,94.97,15.0,1,94.97
2026-07-30,S001,NEW:NP5069,BoulderNomad Patio Heater,patio,patio heater,Summit Finch,migrated,review_ambiguous,False,1,1,2,376.12,15.0,1,188.06
2026-07-30,S001,P1011,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline,migrated,matched_exact,True,1,1,2,265.32,0.0,0,132.66
2026-07-30,S001,P1012,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile,migrated,matched_exact,True,1,1,2,240.1,0.0,0,120.05
2026-07-30,S001,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,migrated,matched_exact,True,1,1,3,636.24,0.0,0,212.08
2026-07-30,S001,P1015,MoonRambler Ultralight Camp Chair 214,camping,camp chair,Switchback Supply,migrated,matched_exact,True,1,1,2,324.26,15.0,1,162.13
2026-07-30,S001,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,migrated,matched_exact,True,1,1,4,2335.2,10.0,1,583.8
2026-07-30,S001,P1022,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch,migrated,matched_exact,True,1,1,2,775.02,0.0,0,387.51
2026-07-30,S001,P1024,CanyonNomad Travel Tumbler 223,hydration,insulated tumbler,TrailForge,migrated,matched_exact,True,1,1,4,282.8,20.0,1,70.7
2026-07-30,S001,P1025,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters,migrated,matched_exact,True,1,1,1,121.37,0.0,0,121.37
2026-07-30,S001,P1027,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,1,93.13,0.0,0,93.13
2026-07-30,S001,P1034,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember,migrated,matched_exact,True,1,1,1,168.67,0.0,0,168.67
2026-07-30,S001,P1037,EmberRunner Packable Jacket 236,outerwear,rain shell,Blue Ridge Works,migrated,matched_exact,True,1,1,2,178.76,0.0,0,89.38
2026-07-30,S001,P1044,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile,migrated,matched_exact,True,1,1,1,174.38,10.0,1,174.38
2026-07-30,S001,P1046,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,migrated,matched_exact,True,1,1,1,228.91,0.0,0,228.91
2026-07-30,S001,P1047,MoonRambler Expedition Flashlight 246,emergency,flashlight,Switchback Supply,migrated,matched_exact,True,1,1,1,58.07,0.0,0,58.07
2026-07-30,S001,P1051,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,2,729.34,15.0,1,364.67
2026-07-30,S001,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,migrated,matched_exact,True,1,1,3,838.44,0.0,0,279.48
2026-07-30,S002,NEW:NP5070,FieldPacer Insulated Tumbler,drinkware,insulated tumbler,TrailForge,migrated,review_ambiguous,False,1,1,3,386.67,10.0,1,128.89
2026-07-30,S002,NEW:NP5071,MoonScout Trail Shoes,footwear,trail shoes,Highland Ember,migrated,review_ambiguous,False,2,2,5,1089.25,2.5,1,217.85
2026-07-30,S002,NEW:NP5073,FieldRunner Battery Pack,preparedness,power storage,Blue Ridge Outdoor Works,migrated,review_duplicate_candidate,False,1,1,3,260.43,5.0,1,86.81
2026-07-30,S002,NEW:NP5075,MoonRambler Rain Shell,apparel,waterproof outerwear,Switchback Supply,migrated,review_duplicate_candidate,False,1,1,2,439.64,20.0,1,219.82
2026-07-30,S002,P1002,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,migrated,matched_exact,True,1,1,3,555.03,10.0,1,185.01
2026-07-30,S002,P1003,CreekRambler 2P Camp Chair 202,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,4,1589.88,10.0,1,397.47
2026-07-30,S002,P1004,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile,migrated,matched_exact,True,1,1,2,185.24,15.0,1,92.62
2026-07-30,S002,P1010,VistaRover Deluxe Patio Heater 209,patio,patio heater,Highland Ember,migrated,matched_exact,True,1,1,2,1000.04,10.0,1,500.02
2026-07-30,S002,P1013,FieldRunner Packable Jacket 212,outerwear,rain shell,Blue Ridge Works,migrated,matched_exact,True,1,1,1,99.43,0.0,0,99.43
2026-07-30,S002,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,migrated,matched_exact,True,1,1,2,402.96,5.0,1,201.48
2026-07-30,S002,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,migrated,matched_exact,True,1,1,2,1167.6,10.0,1,583.8
2026-07-30,S002,P1019,CreekRambler Alpine Jacket 218,outerwear,rain shell,Creekline,migrated,matched_exact,True,1,1,2,287.88,20.0,1,143.94
2026-07-30,S002,P1025,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters,migrated,matched_exact,True,1,1,4,485.48,0.0,0,121.37
2026-07-30,S002,P1026,VistaRover Mid Trail Shoes 225,footwear,trail shoes,Highland Ember,migrated,matched_exact,True,1,1,4,463.32,10.0,1,115.83
2026-07-30,S002,P1037,EmberRunner Packable Jacket 236,outerwear,rain shell,Blue Ridge Works,migrated,matched_exact,True,1,1,3,268.14,0.0,0,89.38
2026-07-30,S002,P1039,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply,migrated,matched_exact,True,2,2,4,1397.72,2.5,1,349.43
2026-07-30,S002,P1043,BoulderRambler Alpine Jacket 242,outerwear,rain shell,Creekline,migrated,matched_exact,True,2,2,2,474.82,0.0,0,237.41
2026-07-30,S002,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,migrated,matched_exact,True,2,2,2,687.1,0.0,0,343.55
2026-07-30,S002,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,migrated,matched_exact,True,1,1,3,838.44,0.0,0,279.48
2026-07-30,S002,P1058,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember,migrated,matched_exact,True,1,1,1,244.05,15.0,1,244.05
2026-07-30,S002,P1066,RidgeRover Trail Tumbler 265,hydration,insulated tumbler,Highland Ember,migrated,matched_exact,True,1,1,3,272.64,10.0,1,90.88
2026-07-30,S003,NEW:NP5057,PineRunner 4P Tent 256 Pro,camping,tent,RTO House Brand,migrated,review_low_confidence,False,1,1,2,679.34,15.0,1,339.67
2026-07-30,S003,NEW:NP5067,CreekRambler Alpine Jacket 266 Pro,apparel,waterproof outerwear,Creekline,migrated,review_ambiguous,False,1,1,1,222.8,10.0,1,222.8
2026-07-30,S003,P1004,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile,migrated,matched_exact,True,1,1,2,185.24,15.0,1,92.62
2026-07-30,S003,P1007,HearthRambler Stormproof Jacket 206,outerwear,rain shell,Switchback Supply,migrated,matched_exact,True,1,1,1,103.64,5.0,1,103.64
2026-07-30,S003,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,migrated,matched_exact,True,1,1,1,648.67,0.0,0,648.67
2026-07-30,S003,P1027,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,migrated,matched_exact,True,1,1,4,372.52,0.0,0,93.13
