order_id,order_date,store_id,product_id,quantity,unit_price,discount_pct,sales_channel,loyalty_member,new_product_id,product_system,source_file,source_folder_date,proposed_legacy_product_id,match_status,match_score,review_note,source_product_id,product_reconciliation_status,product_reconciled_flag,canonical_product_id,legacy_product_name,legacy_category,legacy_subcategory,legacy_brand,new_product_name,new_category,new_subcategory,new_brand,canonical_product_name,canonical_category,canonical_subcategory,canonical_brand
20260730-0061,2026-07-30,S007,,2,272.76,5,in_store,N,NP5058,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1058,matched_exact,0.9975,Normalized product name matches exactly.,NP5058,matched_exact,True,P1058,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember,VistaRover-Deluxe-Patio-Heater-257,patio,patio heater,Highland Ember,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember
20260730-0062,2026-07-30,S001,,2,364.67,15,in_store,Y,NP5051,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1051,matched_exact,0.9997,Normalized product name matches exactly.,NP5051,matched_exact,True,P1051,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline,CreekRambler 2P Camp Chair 250,camping,camp chair,Creekline
20260730-0063,2026-07-30,S004,,1,358.39,0,pickup,Y,NP5039,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1039,matched_exact,0.9992,Normalized product name matches exactly.,NP5039,matched_exact,True,P1039,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply,HearthRambler Ultralight Camp Chair 238,camping,camp chair,Switchback Supply
20260730-0064,2026-07-30,S003,,3,309.19,10,in_store,N,NP5045,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1045,matched_exact,0.9736,Normalized product name matches exactly.,NP5045,matched_exact,True,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Outdoor Works,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works
20260730-0065,2026-07-30,S004,,1,648.67,0,in_store,Y,NP5016,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1016,matched_exact,0.9993,Normalized product name matches exactly.,NP5016,matched_exact,True,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge
20260730-0066,2026-07-30,S001,,4,583.8,10,in_store,Y,NP5016,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1016,matched_exact,0.9993,Normalized product name matches exactly.,NP5016,matched_exact,True,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge
20260730-0067,2026-07-30,S006,,1,150.17,0,in_store,N,NP5018,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1018,matched_exact,0.9327,Normalized product name matches exactly.,NP5018,matched_exact,True,P1018,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember,RidgeRover Trail Tumbler 217,drinkware,insulated tumbler,Highland Ember,RidgeRover Trail Tumbler 217,hydration,insulated tumbler,Highland Ember
20260730-0068,2026-07-30,S001,,2,188.06,15,ship_from_store,Y,NP5069,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1070,review_ambiguous,0.8575,Top candidates are too close; human confirmation is required.,NP5069,review_ambiguous,False,NEW:NP5069,,,,,BoulderNomad Patio Heater,patio,patio heater,Summit Finch,BoulderNomad Patio Heater,patio,patio heater,Summit Finch
20260730-0069,2026-07-30,S006,,3,65.39,10,pickup,Y,NP5054,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1054,matched_exact,0.9262,Normalized product name matches exactly.,NP5054,matched_exact,True,P1054,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch,Trail Rover 20oz Tumbler 253,drinkware,insulated tumbler,Summit Finch,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch
20260730-0070,2026-07-30,S002,,2,201.48,5,in_store,Y,NP5014,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1014,matched_exact,0.999,Normalized product name matches exactly.,NP5014,matched_exact,True,P1014,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch,SwitchbackRover Wide Trail Shoes 213,footwear,trail shoes,Summit Finch
20260730-0071,2026-07-30,S001,,2,120.05,0,in_store,Y,NP5012,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1012,matched_exact,0.9325,Normalized product name matches exactly.,NP5012,matched_exact,True,P1012,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile,CloudNomad 32oz Tumbler 211,drinkware,insulated tumbler,Moss and Mile,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile
20260730-0072,2026-07-30,S006,,2,121.37,0,in_store,Y,NP5025,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1025,matched_exact,0.767,Normalized product name matches exactly.,NP5025,matched_exact,True,P1025,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters,PineRunner Lightweight Jacket 224,apparel,waterproof outerwear,RTO House Brand,PineRunner Lightweight Jacket 224,outerwear,rain shell,Rocky Top Outfitters
20260730-0073,2026-07-30,S001,,2,387.51,0,pickup,Y,NP5022,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1022,matched_exact,0.995,Normalized product name matches exactly.,NP5022,matched_exact,True,P1022,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch,Trail Rover Weekend Patio Heater 221,patio,patio heater,Summit Finch,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch
20260730-0074,2026-07-30,S005,,2,122.43,0,in_store,Y,NP5029,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1029,matched_exact,0.8337,Normalized product name matches exactly.,NP5029,matched_exact,True,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,FieldRunner Storm Kit Battery Pack 228,preparedness,power storage,Blue Ridge Outdoor Works,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works
20260730-0075,2026-07-30,S004,,4,42.83,20,in_store,N,NP5041,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1041,matched_exact,0.7894,Normalized product name matches exactly.,NP5041,matched_exact,True,P1041,PineRunner Mini Battery Pack 240,emergency,battery pack,Rocky Top Outfitters,PineRunner Mini Battery Pack 240,preparedness,power storage,RTO House Brand,PineRunner Mini Battery Pack 240,emergency,battery pack,Rocky Top Outfitters
20260730-0076,2026-07-30,S003,,1,648.67,0,in_store,Y,NP5016,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1016,matched_exact,0.9993,Normalized product name matches exactly.,NP5016,matched_exact,True,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge
20260730-0077,2026-07-30,S007,,2,129.77,0,ship_from_store,Y,NP5001,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1001,matched_exact,0.7675,Normalized product name matches exactly.,NP5001,matched_exact,True,P1001,SummitRunner Lightweight Jacket 200,outerwear,rain shell,Rocky Top Outfitters,SummitRunner Lightweight Jacket 200,apparel,waterproof outerwear,RTO House Brand,SummitRunner Lightweight Jacket 200,outerwear,rain shell,Rocky Top Outfitters
20260730-0078,2026-07-30,S004,,2,65.43,10,in_store,N,NP5048,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1048,matched_exact,0.9323,Normalized product name matches exactly.,NP5048,matched_exact,True,P1048,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge,PeakNomad Travel Tumbler 247,drinkware,insulated tumbler,TrailForge,PeakNomad Travel Tumbler 247,hydration,insulated tumbler,TrailForge
20260730-0079,2026-07-30,S007,,2,174.38,10,in_store,N,NP5044,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1044,matched_exact,0.9993,Normalized product name matches exactly.,NP5044,matched_exact,True,P1044,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss and Mile,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile
20260730-0080,2026-07-30,S007,,1,221.25,0,ship_from_store,Y,NP5069,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1070,review_ambiguous,0.8575,Top candidates are too close; human confirmation is required.,NP5069,review_ambiguous,False,NEW:NP5069,,,,,BoulderNomad Patio Heater,patio,patio heater,Summit Finch,BoulderNomad Patio Heater,patio,patio heater,Summit Finch
20260730-0081,2026-07-30,S003,,2,92.62,15,in_store,N,NP5004,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1004,matched_exact,0.9938,Normalized product name matches exactly.,NP5004,matched_exact,True,P1004,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile,Storm Nomad Compact Cooler 203,patio,cooler,Moss and Mile,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile
20260730-0082,2026-07-30,S005,,2,55.38,0,in_store,Y,NP5006,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1006,matched_exact,0.9267,Normalized product name matches exactly.,NP5006,matched_exact,True,P1006,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch,Trail Rover 20oz Tumbler 205,drinkware,insulated tumbler,Summit Finch,TrailRover 20oz Tumbler 205,hydration,insulated tumbler,Summit Finch
20260730-0083,2026-07-30,S007,,1,583.8,10,in_store,Y,NP5016,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1016,matched_exact,0.9993,Normalized product name matches exactly.,NP5016,matched_exact,True,P1016,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge,PeakNomad XL Cooler 215,patio,cooler,TrailForge
20260730-0084,2026-07-30,S003,,1,89.89,20,pickup,Y,NP5042,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1042,matched_exact,0.9326,Normalized product name matches exactly.,NP5042,matched_exact,True,P1042,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember,VistaRover Trail Tumbler 241,drinkware,insulated tumbler,Highland Ember,VistaRover Trail Tumbler 241,hydration,insulated tumbler,Highland Ember
20260730-0085,2026-07-30,S007,,3,147.33,10,pickup,Y,NP5074,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1078,review_duplicate_candidate,0.8386,Legacy product P1078 is proposed for multiple new products; possible split or collision.,NP5074,review_duplicate_candidate,False,NEW:NP5074,,,,,SwitchbackRover Insulated Tumbler,drinkware,insulated tumbler,Summit Finch,SwitchbackRover Insulated Tumbler,drinkware,insulated tumbler,Summit Finch
20260730-0086,2026-07-30,S003,,3,378.16,0,pickup,Y,NP5052,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1052,matched_exact,0.9932,Normalized product name matches exactly.,NP5052,matched_exact,True,P1052,StormNomad Compact Cooler 251,patio,cooler,Moss & Mile,Storm Nomad Compact Cooler 251,patio,cooler,Moss and Mile,StormNomad Compact Cooler 251,patio,cooler,Moss & Mile
20260730-0087,2026-07-30,S004,,4,183.13,20,in_store,N,NP5046,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1046,matched_exact,0.9994,Normalized product name matches exactly.,NP5046,matched_exact,True,P1046,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch,SwitchbackRover Weekend Patio Heater 245,patio,patio heater,Summit Finch
20260730-0088,2026-07-30,S004,,1,200.43,0,ship_from_store,Y,NP5032,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1032,matched_exact,0.999,Normalized product name matches exactly.,NP5032,matched_exact,True,P1032,PeakNomad Waterproof Trail Shoes 231,footwear,trail shoes,TrailForge,PeakNomad Waterproof Trail Shoes 231,footwear,trail shoes,TrailForge,PeakNomad Waterproof Trail Shoes 231,footwear,trail shoes,TrailForge
20260730-0089,2026-07-30,S004,,2,70.72,5,pickup,Y,NP5050,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1050,matched_exact,0.9997,Normalized product name matches exactly.,NP5050,matched_exact,True,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember
20260730-0090,2026-07-30,S005,,1,178.75,20,in_store,Y,NP9999,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,,,,,NP9999,unmapped_new_product,False,NEW:NP9999,,,,,,,,,Unmapped product NP9999,unmapped,unmapped,unmapped
20260730-0091,2026-07-30,S006,,3,326.37,5,in_store,Y,NP5045,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1045,matched_exact,0.9736,Normalized product name matches exactly.,NP5045,matched_exact,True,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Outdoor Works,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works
20260730-0092,2026-07-30,S001,,3,279.48,0,ship_from_store,N,NP5055,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1055,matched_exact,0.8332,Normalized product name matches exactly.,NP5055,matched_exact,True,P1055,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply,HearthRambler Storm proof Jacket 254,apparel,waterproof outerwear,Switchback Supply,HearthRambler Stormproof Jacket 254,outerwear,rain shell,Switchback Supply
20260730-0093,2026-07-30,S005,,4,102.29,5,in_store,Y,NP5065,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1065,review_ambiguous,0.7692,Top candidates are too close; human confirmation is required.,NP5065,review_ambiguous,False,NEW:NP5065,,,,,SummitRunner Mini Battery Pack 264 Pro,preparedness,power storage,RTO House Brand,SummitRunner Mini Battery Pack 264 Pro,preparedness,power storage,RTO House Brand
20260730-0094,2026-07-30,S007,,1,274.77,0,pickup,Y,NP5075,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1079,review_duplicate_candidate,0.6645,Legacy product P1079 is proposed for multiple new products; possible split or collision.,NP5075,review_duplicate_candidate,False,NEW:NP5075,,,,,MoonRambler Rain Shell,apparel,waterproof outerwear,Switchback Supply,MoonRambler Rain Shell,apparel,waterproof outerwear,Switchback Supply
20260730-0095,2026-07-30,S001,,1,168.67,0,ship_from_store,Y,NP5034,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1034,matched_exact,1.0,Normalized product name matches exactly.,NP5034,matched_exact,True,P1034,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember,RidgeRover Deluxe Patio Heater 233,patio,patio heater,Highland Ember
20260730-0096,2026-07-30,S006,,3,122.43,0,in_store,Y,NP5029,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1029,matched_exact,0.8337,Normalized product name matches exactly.,NP5029,matched_exact,True,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,FieldRunner Storm Kit Battery Pack 228,preparedness,power storage,Blue Ridge Outdoor Works,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works
20260730-0097,2026-07-30,S007,,3,103.51,5,in_store,Y,NP5004,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1004,matched_exact,0.9938,Normalized product name matches exactly.,NP5004,matched_exact,True,P1004,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile,Storm Nomad Compact Cooler 203,patio,cooler,Moss and Mile,StormNomad Compact Cooler 203,patio,cooler,Moss & Mile
20260730-0098,2026-07-30,S007,,1,171.54,0,ship_from_store,Y,NP5031,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1031,matched_exact,0.8328,Normalized product name matches exactly.,NP5031,matched_exact,True,P1031,MoonRambler Stormproof Jacket 230,outerwear,rain shell,Switchback Supply,MoonRambler Storm proof Jacket 230,apparel,waterproof outerwear,Switchback Supply,MoonRambler Stormproof Jacket 230,outerwear,rain shell,Switchback Supply
20260730-0099,2026-07-30,S003,,2,339.67,15,ship_from_store,Y,NP5057,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1057,review_low_confidence,0.8995,Best candidate is plausible but below the automatic-match threshold.,NP5057,review_low_confidence,False,NEW:NP5057,,,,,PineRunner 4P Tent 256 Pro,camping,tent,RTO House Brand,PineRunner 4P Tent 256 Pro,camping,tent,RTO House Brand
20260730-0100,2026-07-30,S004,,3,119.03,20,in_store,Y,NP5056,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1056,matched_exact,0.999,Normalized product name matches exactly.,NP5056,matched_exact,True,P1056,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge,CanyonNomad Waterproof Trail Shoes 255,footwear,trail shoes,TrailForge
20260730-0101,2026-07-30,S002,,3,86.81,5,in_store,Y,NP5073,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1077,review_duplicate_candidate,0.7544,Legacy product P1077 is proposed for multiple new products; possible split or collision.,NP5073,review_duplicate_candidate,False,NEW:NP5073,,,,,FieldRunner Battery Pack,preparedness,power storage,Blue Ridge Outdoor Works,FieldRunner Battery Pack,preparedness,power storage,Blue Ridge Outdoor Works
20260730-0102,2026-07-30,S001,,1,174.38,10,in_store,Y,NP5044,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1044,matched_exact,0.9993,Normalized product name matches exactly.,NP5044,matched_exact,True,P1044,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss and Mile,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile
20260730-0103,2026-07-30,S004,,2,368.13,5,ship_from_store,Y,NP5022,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1022,matched_exact,0.995,Normalized product name matches exactly.,NP5022,matched_exact,True,P1022,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch,Trail Rover Weekend Patio Heater 221,patio,patio heater,Summit Finch,TrailRover Weekend Patio Heater 221,patio,patio heater,Summit Finch
20260730-0104,2026-07-30,S006,,3,157.12,0,in_store,Y,NP5076,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1080,review_duplicate_candidate,0.9052,Legacy product P1080 is proposed for multiple new products; possible split or collision.,NP5076,review_duplicate_candidate,False,NEW:NP5076,,,,,PeakNomad Trail Shoes,footwear,trail shoes,TrailForge,PeakNomad Trail Shoes,footwear,trail shoes,TrailForge
20260730-0105,2026-07-30,S002,,1,237.41,0,in_store,Y,NP5043,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1043,matched_exact,0.8379,Normalized product name matches exactly.,NP5043,matched_exact,True,P1043,BoulderRambler Alpine Jacket 242,outerwear,rain shell,Creekline,BoulderRambler Alpine Jacket 242,apparel,waterproof outerwear,Creekline,BoulderRambler Alpine Jacket 242,outerwear,rain shell,Creekline
20260730-0106,2026-07-30,S007,,1,163.7,0,pickup,N,NP5074,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1078,review_duplicate_candidate,0.8386,Legacy product P1078 is proposed for multiple new products; possible split or collision.,NP5074,review_duplicate_candidate,False,NEW:NP5074,,,,,SwitchbackRover Insulated Tumbler,drinkware,insulated tumbler,Summit Finch,SwitchbackRover Insulated Tumbler,drinkware,insulated tumbler,Summit Finch
20260730-0107,2026-07-30,S005,,1,63.28,0,in_store,N,NP5017,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1017,matched_exact,0.7894,Normalized product name matches exactly.,NP5017,matched_exact,True,P1017,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters,SummitRunner Mini Battery Pack 216,preparedness,power storage,RTO House Brand,SummitRunner Mini Battery Pack 216,emergency,battery pack,Rocky Top Outfitters
20260730-0108,2026-07-30,S005,,2,65.39,10,in_store,Y,NP5054,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1054,matched_exact,0.9262,Normalized product name matches exactly.,NP5054,matched_exact,True,P1054,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch,Trail Rover 20oz Tumbler 253,drinkware,insulated tumbler,Summit Finch,TrailRover 20oz Tumbler 253,hydration,insulated tumbler,Summit Finch
20260730-0109,2026-07-30,S008,,3,74.44,0,in_store,Y,NP5050,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1050,matched_exact,0.9997,Normalized product name matches exactly.,NP5050,matched_exact,True,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember
20260730-0110,2026-07-30,S005,,1,171.54,0,ship_from_store,Y,NP5031,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1031,matched_exact,0.8328,Normalized product name matches exactly.,NP5031,matched_exact,True,P1031,MoonRambler Stormproof Jacket 230,outerwear,rain shell,Switchback Supply,MoonRambler Storm proof Jacket 230,apparel,waterproof outerwear,Switchback Supply,MoonRambler Stormproof Jacket 230,outerwear,rain shell,Switchback Supply
20260730-0111,2026-07-30,S008,,3,120.05,0,in_store,Y,NP5012,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1012,matched_exact,0.9325,Normalized product name matches exactly.,NP5012,matched_exact,True,P1012,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile,CloudNomad 32oz Tumbler 211,drinkware,insulated tumbler,Moss and Mile,CloudNomad 32oz Tumbler 211,hydration,insulated tumbler,Moss & Mile
20260730-0112,2026-07-30,S002,,3,185.01,10,in_store,Y,NP5002,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1002,matched_exact,0.9997,Normalized product name matches exactly.,NP5002,matched_exact,True,P1002,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 201,footwear,trail shoes,Highland Ember
20260730-0113,2026-07-30,S006,,2,86.31,0,in_store,N,NP5068,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1068,matched_exact,0.9981,Normalized product name matches exactly.,NP5068,matched_exact,True,P1068,StormNomad Approach Trail Shoes 267,footwear,trail shoes,Moss & Mile,StormNomad-Approach-Trail-Shoes-267,footwear,trail shoes,Moss and Mile,StormNomad Approach Trail Shoes 267,footwear,trail shoes,Moss & Mile
20260730-0114,2026-07-30,S001,,2,132.66,0,ship_from_store,Y,NP5011,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1011,matched_exact,0.9285,Normalized product name matches exactly.,NP5011,matched_exact,True,P1011,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline,BoulderRambler Rechargeable Flashlight 210,preparedness,flashlight,Creekline,BoulderRambler Rechargeable Flashlight 210,emergency,flashlight,Creekline
20260730-0115,2026-07-30,S007,,2,287.12,0,in_store,Y,NP5058,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1058,matched_exact,0.9975,Normalized product name matches exactly.,NP5058,matched_exact,True,P1058,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember,VistaRover-Deluxe-Patio-Heater-257,patio,patio heater,Highland Ember,VistaRover Deluxe Patio Heater 257,patio,patio heater,Highland Ember
20260730-0116,2026-07-30,S004,,4,63.27,15,in_store,Y,NP5050,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1050,matched_exact,0.9997,Normalized product name matches exactly.,NP5050,matched_exact,True,P1050,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember,RidgeRover Mid Trail Shoes 249,footwear,trail shoes,Highland Ember
20260730-0117,2026-07-30,S004,,1,164.7,15,in_store,Y,NP5044,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1044,matched_exact,0.9993,Normalized product name matches exactly.,NP5044,matched_exact,True,P1044,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss and Mile,CloudNomad Approach Trail Shoes 243,footwear,trail shoes,Moss & Mile
20260730-0118,2026-07-30,S005,,1,93.13,0,ship_from_store,N,NP5027,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1027,matched_exact,0.9996,Normalized product name matches exactly.,NP5027,matched_exact,True,P1027,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline,BoulderRambler 2P Camp Chair 226,camping,camp chair,Creekline
20260730-0119,2026-07-30,S002,,1,343.55,0,pickup,Y,NP5045,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1045,matched_exact,0.9736,Normalized product name matches exactly.,NP5045,matched_exact,True,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Outdoor Works,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works
20260730-0120,2026-07-30,S003,,4,122.43,0,in_store,N,NP5029,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1029,matched_exact,0.8337,Normalized product name matches exactly.,NP5029,matched_exact,True,P1029,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works,FieldRunner Storm Kit Battery Pack 228,preparedness,power storage,Blue Ridge Outdoor Works,FieldRunner Storm Kit Battery Pack 228,emergency,battery pack,Blue Ridge Works
20260730-0121,2026-07-30,S005,,1,309.19,10,in_store,Y,NP5045,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1045,matched_exact,0.9736,Normalized product name matches exactly.,NP5045,matched_exact,True,P1045,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Outdoor Works,FieldRunner Basecamp Tent 244,camping,tent,Blue Ridge Works
20260730-0122,2026-07-30,S006,,2,86.31,0,pickup,Y,NP5068,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1068,matched_exact,0.9981,Normalized product name matches exactly.,NP5068,matched_exact,True,P1068,StormNomad Approach Trail Shoes 267,footwear,trail shoes,Moss & Mile,StormNomad-Approach-Trail-Shoes-267,footwear,trail shoes,Moss and Mile,StormNomad Approach Trail Shoes 267,footwear,trail shoes,Moss & Mile
20260730-0123,2026-07-30,S005,,2,77.22,0,in_store,Y,NP5063,migrated,data/raw/orders/2026-07-30/orders.csv,2026-07-30,P1063,review_ambiguous,0.981,Top candidates are too close; human confirmation is required.,NP5063,review_ambiguous,False,NEW:NP5063,,,,,MoonRambler Ultralight Camp Chair 262 Pro,camping,camp chair,Switchback Supply,MoonRambler Ultralight Camp Chair 262 Pro,camping,camp chair,Switchback Supply
